prompt_level,left_condition,right_condition,left_architecture,right_architecture,conversation_no,topic,topic_key,same_input_route_similarity,architecture_route_displacement,alignment_path,analysis_role
P1,C1-P1,C2-P1,C1,C2,4148,Trial By Jury,trial by jury,0.41555079250246363,0.5844492074975364,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4152,Trial By Jury,trial by jury,0.3940938539147818,0.6059061460852182,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4321,Trial By Jury,trial by jury,0.5282732534178736,0.47172674658212643,"[[0,0],[1,1],[2,2],[3,3],[3,4],[4,5],[5,6],[6,7],[7,8],[8,9],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4327,Trial By Jury,trial by jury,0.49099296317384067,0.5090070368261593,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,4617,Trial By Jury,trial by jury,0.2804679996847166,0.7195320003152834,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C2-P1,C1,C2,2095,Weather Climate,weather climate,0.36071016332172756,0.6392898366782724,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,4],[6,5],[7,6],[8,7],[9,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4382,Air Pollution,air pollution,0.42101715828408437,0.5789828417159156,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4339,Buying A Car,buying a car,0.3374066179451336,0.6625933820548664,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4356,Buying A Car,buying a car,0.4141808015569268,0.5858191984430732,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4133,Capital Punishment,capital punishment,0.3703489894871985,0.6296510105128015,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4341,Capital Punishment,capital punishment,0.48265913444815445,0.5173408655518456,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,3902,Care Of The Elderly,care of the elderly,0.41161251316614933,0.5883874868338507,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4108,Care Of The Elderly,care of the elderly,0.3838937479710297,0.6161062520289703,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4166,Care Of The Elderly,care of the elderly,0.2572161474579405,0.7427838525420595,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4619,Care Of The Elderly,care of the elderly,0.47387644290764985,0.5261235570923501,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4646,Care Of The Elderly,care of the elderly,0.3777777414214273,0.6222222585785727,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4877,Child Care,child care,0.3733984759586343,0.6266015240413657,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4316,Crime,crime,0.45477491990409236,0.5452250800959076,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4320,Crime,crime,0.4980673915002851,0.5019326084997149,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4336,Crime,crime,0.4999088981913016,0.5000911018086984,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4340,Crime,crime,0.44725657531074636,0.5527434246892536,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4048,Drug Testing,drug testing,0.35253937507823363,0.6474606249217664,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4330,Drug Testing,drug testing,0.2729324044213891,0.7270675955786109,"[[0,0],[1,1],[2,2],[3,2],[4,3],[5,3],[6,4],[7,5],[8,6],[9,7],[10,8],[11,9],[11,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4103,Family Finance,family finance,0.4403709790611917,0.5596290209388083,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4104,Family Finance,family finance,0.49072311046217787,0.5092768895378221,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4353,Family Finance,family finance,0.4523165525459152,0.5476834474540848,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4379,Family Finance,family finance,0.40654995449979003,0.59345004550021,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4688,Family Finance,family finance,0.44413742499697284,0.5558625750030272,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,8],[8,9],[9,10],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,3389,Football,football,0.2956957149657641,0.7043042850342359,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4060,Job Benefits,job benefits,0.4493553287926938,0.5506446712073062,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4109,Job Benefits,job benefits,0.45167876291835063,0.5483212370816494,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4171,Job Benefits,job benefits,0.44284514666667674,0.5571548533333233,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4319,Job Benefits,job benefits,0.3510550267606546,0.6489449732393454,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4628,Job Benefits,job benefits,0.32682560513218917,0.6731743948678108,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4168,Music,music,0.3184278676962249,0.6815721323037751,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4312,Music,music,0.3745798272126242,0.6254201727873758,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4082,News Media,news media,0.4939911393165114,0.5060088606834886,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4177,News Media,news media,0.46295992767595917,0.5370400723240408,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4345,News Media,news media,0.4534345137704454,0.5465654862295546,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4611,News Media,news media,0.41450977479859086,0.5854902252014091,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4362,Public Education,public education,0.42750692122983425,0.5724930787701658,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4096,Recycling,recycling,0.5168468390135843,0.4831531609864157,"[[0,0],[1,0],[2,0],[3,1],[4,2],[5,3],[6,4],[7,5],[8,6],[9,7],[9,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4329,Recycling,recycling,0.5045771016728604,0.4954228983271396,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4358,Recycling,recycling,0.3806566391469334,0.6193433608530666,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4360,Social Change,social change,0.40436750852465153,0.5956324914753485,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,2451,Soviet Union,soviet union,0.3821170039565679,0.6178829960434321,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4333,Taxes,taxes,0.21099718632988562,0.7890028136701144,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4372,Taxes,taxes,0.4591049988358351,0.5408950011641649,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4036,Trial By Jury,trial by jury,0.5338977385379007,0.4661022614620993,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4148,Trial By Jury,trial by jury,0.5193796246300577,0.4806203753699423,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4152,Trial By Jury,trial by jury,0.47318556701861125,0.5268144329813887,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4321,Trial By Jury,trial by jury,0.5640201167812349,0.43597988321876513,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4327,Trial By Jury,trial by jury,0.5154249106141158,0.48457508938588423,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,4617,Trial By Jury,trial by jury,0.36687213706403277,0.6331278629359672,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P1,C1-P1,C3-P1,C1,C3,2095,Weather Climate,weather climate,0.4276719986544072,0.5723280013455928,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4382,Air Pollution,air pollution,0.43895094935277956,0.5610490506472204,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4339,Buying A Car,buying a car,0.3390283363894028,0.6609716636105972,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4356,Buying A Car,buying a car,0.40402704378358756,0.5959729562164124,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4133,Capital Punishment,capital punishment,0.4575089687521504,0.5424910312478496,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4341,Capital Punishment,capital punishment,0.47577172167176984,0.5242282783282302,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,3902,Care Of The Elderly,care of the elderly,0.4057409459096979,0.5942590540903021,"[[0,0],[1,1],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4108,Care Of The Elderly,care of the elderly,0.44663982234197463,0.5533601776580254,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4166,Care Of The Elderly,care of the elderly,0.39795679815406015,0.6020432018459398,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4619,Care Of The Elderly,care of the elderly,0.4221262090083534,0.5778737909916466,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4646,Care Of The Elderly,care of the elderly,0.34103692178831024,0.6589630782116898,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4325,Child Care,child care,0.31637997937542695,0.683620020624573,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4877,Child Care,child care,0.38578468131212795,0.614215318687872,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4316,Crime,crime,0.44615640272713597,0.553843597272864,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4320,Crime,crime,0.46126923746632453,0.5387307625336755,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4336,Crime,crime,0.49127976397672735,0.5087202360232727,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4340,Crime,crime,0.4482802427307663,0.5517197572692337,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4048,Drug Testing,drug testing,0.40809381699391956,0.5919061830060804,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4330,Drug Testing,drug testing,0.3655274047422249,0.6344725952577751,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4103,Family Finance,family finance,0.3882481374899689,0.6117518625100311,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4104,Family Finance,family finance,0.501777860399758,0.498222139600242,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4353,Family Finance,family finance,0.3973703982607534,0.6026296017392466,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4379,Family Finance,family finance,0.442851810079292,0.557148189920708,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4688,Family Finance,family finance,0.3869774808573474,0.6130225191426526,"[[0,0],[1,1],[2,2],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,3389,Football,football,0.3289690796924224,0.6710309203075776,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4060,Job Benefits,job benefits,0.44147559401871794,0.5585244059812821,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4109,Job Benefits,job benefits,0.3901726301051879,0.6098273698948121,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4171,Job Benefits,job benefits,0.46046845286514204,0.539531547134858,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4319,Job Benefits,job benefits,0.3993564024701939,0.6006435975298061,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4628,Job Benefits,job benefits,0.48822006048757227,0.5117799395124277,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4168,Music,music,0.36514512262239107,0.6348548773776089,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4312,Music,music,0.3024014255856994,0.6975985744143006,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4082,News Media,news media,0.48308833903532744,0.5169116609646726,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4177,News Media,news media,0.36521039430566826,0.6347896056943317,"[[0,0],[1,0],[2,1],[3,2],[4,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4345,News Media,news media,0.4696187731602004,0.5303812268397996,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4611,News Media,news media,0.3910333305169902,0.6089666694830098,"[[0,0],[1,0],[2,0],[3,1],[4,2],[5,3],[6,4],[7,5],[8,6],[9,7],[9,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4362,Public Education,public education,0.37248199802181503,0.627518001978185,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4096,Recycling,recycling,0.48275728048928235,0.5172427195107177,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4329,Recycling,recycling,0.5104473483566281,0.4895526516433719,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4358,Recycling,recycling,0.3810580844864182,0.6189419155135818,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4360,Social Change,social change,0.36588128703527134,0.6341187129647287,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,2451,Soviet Union,soviet union,0.38353687147092697,0.616463128529073,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4333,Taxes,taxes,0.2240465872548696,0.7759534127451304,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4372,Taxes,taxes,0.42113518642499137,0.5788648135750086,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4036,Trial By Jury,trial by jury,0.41451137651266035,0.5854886234873397,"[[0,0],[1,1],[2,1],[3,2],[4,2],[5,3],[6,4],[7,5],[8,6],[9,7],[10,8],[10,9],[11,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4148,Trial By Jury,trial by jury,0.5143227902130545,0.4856772097869455,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4152,Trial By Jury,trial by jury,0.5310400043911763,0.46895999560882373,"[[0,0],[1,1],[2,2],[3,3],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4321,Trial By Jury,trial by jury,0.44824154513936165,0.5517584548606383,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4327,Trial By Jury,trial by jury,0.4235264886882528,0.5764735113117472,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4617,Trial By Jury,trial by jury,0.3820410878355224,0.6179589121644776,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P1,C1-P1,C4-P1,C1,C4,2095,Weather Climate,weather climate,0.5434336951969811,0.45656630480301885,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4382,Air Pollution,air pollution,0.3686443971860227,0.6313556028139773,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4339,Buying A Car,buying a car,0.5030359549568173,0.4969640450431827,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4356,Buying A Car,buying a car,0.39986168101162844,0.6001383189883716,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4133,Capital Punishment,capital punishment,0.2862086911644046,0.7137913088355954,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4341,Capital Punishment,capital punishment,0.4614051784746245,0.5385948215253755,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C2-P1,C3-P1,C2,C3,3902,Care Of The Elderly,care of the elderly,0.4337166239723884,0.5662833760276116,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4166,Care Of The Elderly,care of the elderly,0.34748238614279314,0.6525176138572069,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
