prompt_level,left_condition,right_condition,left_architecture,right_architecture,conversation_no,topic,topic_key,same_input_route_similarity,architecture_route_displacement,alignment_path,analysis_role
P1,C1-P1,C4-P1,C1,C4,4166,Care Of The Elderly,care of the elderly,0.46385640900697933,0.5361435909930207,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4619,Care Of The Elderly,care of the elderly,0.4080666668560775,0.5919333331439225,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4646,Care Of The Elderly,care of the elderly,0.26958595253034845,0.7304140474696516,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4325,Child Care,child care,0.2446266036490028,0.7553733963509972,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4877,Child Care,child care,0.3353332855326715,0.6646667144673285,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4316,Crime,crime,0.3867297160894656,0.6132702839105344,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4320,Crime,crime,0.47999491056624843,0.5200050894337516,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4336,Crime,crime,0.48478527945068106,0.5152147205493189,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4340,Crime,crime,0.5142485718264185,0.4857514281735815,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4048,Drug Testing,drug testing,0.4245497189455355,0.5754502810544645,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4330,Drug Testing,drug testing,0.35473694217958973,0.6452630578204103,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4103,Family Finance,family finance,0.3259061638016457,0.6740938361983543,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4104,Family Finance,family finance,0.4247606642605668,0.5752393357394332,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4353,Family Finance,family finance,0.4629907235342844,0.5370092764657156,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4379,Family Finance,family finance,0.4093743552625698,0.5906256447374302,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4688,Family Finance,family finance,0.3818967272315389,0.6181032727684611,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,3389,Football,football,0.35828959939816774,0.6417104006018323,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4060,Job Benefits,job benefits,0.4628016692456356,0.5371983307543644,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4109,Job Benefits,job benefits,0.3662843226943274,0.6337156773056726,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4171,Job Benefits,job benefits,0.39352669008884744,0.6064733099111526,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4319,Job Benefits,job benefits,0.5262254839647957,0.47377451603520426,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4628,Job Benefits,job benefits,0.5175565996729088,0.4824434003270912,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4168,Music,music,0.3471325997135357,0.6528674002864643,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4312,Music,music,0.28250321413919155,0.7174967858608085,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4082,News Media,news media,0.46043557217850484,0.5395644278214952,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4177,News Media,news media,0.37897494682964505,0.621025053170355,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4345,News Media,news media,0.3813122000173407,0.6186877999826593,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4611,News Media,news media,0.3737833238429269,0.6262166761570731,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4362,Public Education,public education,0.3714867239641355,0.6285132760358645,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4096,Recycling,recycling,0.49614663729304953,0.5038533627069505,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4329,Recycling,recycling,0.5614209292063439,0.4385790707936561,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4358,Recycling,recycling,0.3614494629669128,0.6385505370330872,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4360,Social Change,social change,0.34694391112202516,0.6530560888779748,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,2451,Soviet Union,soviet union,0.3161478845300556,0.6838521154699444,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4333,Taxes,taxes,0.2452783390816714,0.7547216609183286,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4372,Taxes,taxes,0.5076017313278649,0.4923982686721351,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4036,Trial By Jury,trial by jury,0.36442613395331924,0.6355738660466808,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4148,Trial By Jury,trial by jury,0.553608278865224,0.446391721134776,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4152,Trial By Jury,trial by jury,0.49515820701996804,0.504841792980032,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4321,Trial By Jury,trial by jury,0.4729083875723743,0.5270916124276257,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4327,Trial By Jury,trial by jury,0.3393900413027575,0.6606099586972425,"[[0,0],[1,1],[2,2],[3,3],[4,3],[5,4],[6,5],[7,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,4617,Trial By Jury,trial by jury,0.34945248387670513,0.6505475161232949,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C1-P1,C4-P1,C1,C4,2095,Weather Climate,weather climate,0.5044754467893106,0.49552455321068944,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4382,Air Pollution,air pollution,0.35907200518244875,0.6409279948175512,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4339,Buying A Car,buying a car,0.391127097919839,0.608872902080161,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4356,Buying A Car,buying a car,0.23730003958521384,0.7626999604147862,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4133,Capital Punishment,capital punishment,0.2984286381404446,0.7015713618595554,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4341,Capital Punishment,capital punishment,0.46743707990543415,0.5325629200945659,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,3902,Care Of The Elderly,care of the elderly,0.39772314571461664,0.6022768542853834,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4108,Care Of The Elderly,care of the elderly,0.26308536707946606,0.7369146329205339,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4166,Care Of The Elderly,care of the elderly,0.2232374805920737,0.7767625194079263,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4619,Care Of The Elderly,care of the elderly,0.31771469825467247,0.6822853017453275,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4646,Care Of The Elderly,care of the elderly,0.2606080080465977,0.7393919919534023,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4325,Child Care,child care,0.35730629425610494,0.6426937057438951,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4877,Child Care,child care,0.27390723972685616,0.7260927602731438,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4316,Crime,crime,0.5181774810871992,0.4818225189128008,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4320,Crime,crime,0.4397228033700499,0.5602771966299501,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4336,Crime,crime,0.4881099658018987,0.5118900341981013,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4340,Crime,crime,0.3424146685091033,0.6575853314908967,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4048,Drug Testing,drug testing,0.34373217489138197,0.656267825108618,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4330,Drug Testing,drug testing,0.359074742643709,0.640925257356291,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4103,Family Finance,family finance,0.3247369701831464,0.6752630298168536,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4104,Family Finance,family finance,0.3103717708018663,0.6896282291981337,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4353,Family Finance,family finance,0.3166749749022293,0.6833250250977707,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4379,Family Finance,family finance,0.3544945847235136,0.6455054152764864,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4688,Family Finance,family finance,0.4357222033537036,0.5642777966462964,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,3389,Football,football,0.22558339547207507,0.7744166045279249,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4060,Job Benefits,job benefits,0.2987616751137534,0.7012383248862466,"[[0,0],[1,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4109,Job Benefits,job benefits,0.29138285920726026,0.7086171407927397,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4171,Job Benefits,job benefits,0.33010500338758864,0.6698949966124114,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4319,Job Benefits,job benefits,0.22015215015079648,0.7798478498492035,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4628,Job Benefits,job benefits,0.3671228338801874,0.6328771661198126,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4168,Music,music,0.3065877369890663,0.6934122630109337,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4312,Music,music,0.26645870312508635,0.7335412968749137,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4082,News Media,news media,0.28435488023556554,0.7156451197644345,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4177,News Media,news media,0.3162497912023403,0.6837502087976597,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4345,News Media,news media,0.3940490197386437,0.6059509802613563,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4611,News Media,news media,0.27055992628895864,0.7294400737110414,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4362,Public Education,public education,0.16396544382548883,0.8360345561745112,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4096,Recycling,recycling,0.43586312701608954,0.5641368729839105,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4329,Recycling,recycling,0.45825118048440416,0.5417488195155958,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4358,Recycling,recycling,0.5033921021607166,0.4966078978392834,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4360,Social Change,social change,0.3541548833265107,0.6458451166734893,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,2451,Soviet Union,soviet union,0.3534562174032396,0.6465437825967604,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4333,Taxes,taxes,0.17212605857182806,0.8278739414281719,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4372,Taxes,taxes,0.21757821002684052,0.7824217899731595,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4036,Trial By Jury,trial by jury,0.5237453845323843,0.4762546154676157,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4148,Trial By Jury,trial by jury,0.45556984761278596,0.544430152387214,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4152,Trial By Jury,trial by jury,0.2953972848277795,0.7046027151722205,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4321,Trial By Jury,trial by jury,0.344580183604143,0.655419816395857,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4327,Trial By Jury,trial by jury,0.44201348485582936,0.5579865151441706,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,4617,Trial By Jury,trial by jury,0.38752552841644594,0.6124744715835541,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C3-P1,C2,C3,2095,Weather Climate,weather climate,0.24807282284500465,0.7519271771549954,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4382,Air Pollution,air pollution,0.4262913173673494,0.5737086826326506,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4339,Buying A Car,buying a car,0.3860423321403861,0.6139576678596139,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4356,Buying A Car,buying a car,0.29352062787799227,0.7064793721220077,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4133,Capital Punishment,capital punishment,0.23514942408865136,0.7648505759113486,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4341,Capital Punishment,capital punishment,0.42888774732319923,0.5711122526768008,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,3902,Care Of The Elderly,care of the elderly,0.47898388467514574,0.5210161153248543,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4108,Care Of The Elderly,care of the elderly,0.2980837782073952,0.7019162217926048,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4166,Care Of The Elderly,care of the elderly,0.3776018282509852,0.6223981717490148,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4619,Care Of The Elderly,care of the elderly,0.3754230610297353,0.6245769389702647,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4646,Care Of The Elderly,care of the elderly,0.23683405585858397,0.763165944141416,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4325,Child Care,child care,0.2687040838280921,0.7312959161719079,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4877,Child Care,child care,0.25573768012901044,0.7442623198709896,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4316,Crime,crime,0.5143963628072299,0.4856036371927701,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4320,Crime,crime,0.3076005920005367,0.6923994079994633,"[[0,0],[0,1],[1,2],[2,3],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4336,Crime,crime,0.3824329616040133,0.6175670383959867,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4340,Crime,crime,0.4193914945285817,0.5806085054714183,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4048,Drug Testing,drug testing,0.40781258689496847,0.5921874131050315,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4330,Drug Testing,drug testing,0.3524591221620952,0.6475408778379048,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4103,Family Finance,family finance,0.340616814049723,0.659383185950277,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4104,Family Finance,family finance,0.3593399283950047,0.6406600716049953,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4353,Family Finance,family finance,0.29744167855803183,0.7025583214419682,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4379,Family Finance,family finance,0.30286866391373535,0.6971313360862647,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4688,Family Finance,family finance,0.3903828406877763,0.6096171593122237,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,3389,Football,football,0.36130749483456737,0.6386925051654326,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4060,Job Benefits,job benefits,0.33484825624553727,0.6651517437544627,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4109,Job Benefits,job benefits,0.3674808946836957,0.6325191053163043,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4171,Job Benefits,job benefits,0.32187398261341904,0.678126017386581,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4319,Job Benefits,job benefits,0.2245658283983336,0.7754341716016664,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4628,Job Benefits,job benefits,0.4011075568151852,0.5988924431848148,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4168,Music,music,0.3424109116389319,0.6575890883610681,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4312,Music,music,0.2674144354149547,0.7325855645850453,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4082,News Media,news media,0.37109508680159753,0.6289049131984025,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4177,News Media,news media,0.33503703089184467,0.6649629691081553,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4345,News Media,news media,0.38822605054631887,0.6117739494536811,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4611,News Media,news media,0.23933355391145628,0.7606664460885437,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4362,Public Education,public education,0.29678521310648365,0.7032147868935164,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4096,Recycling,recycling,0.413507017470198,0.586492982529802,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4329,Recycling,recycling,0.408448027227739,0.591551972772261,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4358,Recycling,recycling,0.39391413715269963,0.6060858628473004,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4360,Social Change,social change,0.3369136286662471,0.6630863713337529,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,2451,Soviet Union,soviet union,0.4293288232777349,0.5706711767222651,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4333,Taxes,taxes,0.19344955527161933,0.8065504447283807,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4372,Taxes,taxes,0.1656240581569156,0.8343759418430844,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P1,C2-P1,C4-P1,C2,C4,4036,Trial By Jury,trial by jury,0.39676720676019805,0.603232793239802,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
